fraud,totalScanTimeInSeconds,lineItemVoids,quantityModification,grandTotal,scannedLineItemsPerSecond,valuePerSecond,lineItemVoidsPerPosition,scansWithoutRegistration,trustLevel
0,1058,7,1,9.69,0.0198488,0.00915879,0.333333,7,6
0,165,8,2,47.97,0.163636,0.290727,0.296296,2,4
0,110,9,2,91.25,0.00909091,0.829545,9,10,1
1,1265,7,5,11.62,0.0158103,0.00918577,0.35,9,1
0,1246,9,1,2.33,0.0168539,0.00186998,0.428571,2,2
0,1818,2,2,77.72,0.00660066,0.0427503,0.166667,7,4
0,1314,0,2,71.91,0.0182648,0.054726,0,2,6
0,1790,6,5,54.07,0.00167598,0.0302067,2,10,5
0,61,4,0,46.44,0.0983607,0.761311,0.666667,7,3
0,1279,9,2,8.04,0.0039093,0.00628616,1.8,3,5
0,1492,11,1,90.22,0.00469169,0.0604692,1.57143,1,6
0,515,10,5,12.11,0.00970874,0.0235146,2,0,2
0,1798,7,5,0.64,0.0116796,0.000355951,0.333333,6,2
0,1024,0,4,51.3,0.00585938,0.0500977,0,10,2
0,1232,0,2,39.79,0.023539,0.0322971,0,10,5
0,519,9,1,4.93,0.0481696,0.00949904,0.36,10,5
0,1412,4,0,66.73,0.00779037,0.0472592,0.363636,7,1
0,255,10,2,76.15,0.0235294,0.298627,1.66667,7,2
1,1446,11,5,82.46,0.0186722,0.0570263,0.407407,1,2
0,1346,4,5,15.04,0.0089153,0.0111738,0.333333,2,2
0,675,8,0,13.8,0.00296296,0.0204444,4,7,5
0,1640,0,4,72.4,0.00609756,0.0441463,0,8,4
0,717,2,0,94.81,0.0251046,0.132232,0.111111,6,6
0,242,0,3,72.33,0.0909091,0.298884,0,4,4
0,1808,5,0,78.91,0.00608407,0.0436449,0.454545,6,1
0,884,5,5,1.81,0.0248869,0.00204751,0.227273,10,2
0,105,7,4,80.39,0.228571,0.765619,0.291667,5,5
1,787,1,1,50.03,0.0343075,0.0635705,0.037037,6,1
0,426,6,3,69.99,0.0305164,0.164296,0.461538,5,3
0,766,2,4,86.97,0.0261097,0.113538,0.1,8,6
0,1681,1,1,28.11,0.00892326,0.0167222,0.0666667,9,1
0,552,6,3,64.77,0.0326087,0.117337,0.333333,9,3
0,1494,0,1,63.2,0.00535475,0.0423025,0,8,5
0,1223,1,0,69.6,0.0147179,0.0569092,0.0555556,4,1
0,1139,4,2,72.28,0.000877963,0.0634592,4,6,4
0,1527,4,2,66.04,0.0157171,0.0432482,0.166667,6,5
0,1616,8,5,86.11,0.0117574,0.0532859,0.421053,3,5
0,1578,3,3,49.14,0.0126743,0.0311407,0.15,7,4
0,157,3,3,26.85,0.0191083,0.171019,1,3,1
0,19,4,4,53.96,1.26316,2.84,0.166667,4,5
1,1666,1,1,45.78,0.015006,0.027479,0.04,3,1
0,836,6,1,25.95,0.00717703,0.0310407,1,1,6
0,1724,0,5,96.58,0.0156613,0.0560209,0,10,6
0,432,7,2,79.8,0.0625,0.184722,0.259259,9,4
0,183,1,3,70.23,0.0327869,0.38377,0.166667,7,4
0,774,2,5,36.77,0.0103359,0.0475065,0.25,5,3
0,1554,9,2,25.72,0.011583,0.0165508,0.5,8,3
1,1673,11,3,53.06,0.0161387,0.0317155,0.407407,10,2
0,1417,8,5,47.89,0.00282287,0.0337968,2,10,5
0,1097,11,0,31.47,0.00820419,0.0286873,1.22222,7,4
0,1242,3,5,19.24,0.0217391,0.0154911,0.111111,9,5
0,1233,11,4,47.86,0.0170316,0.0388159,0.52381,10,6
0,240,9,1,93.1,0.0458333,0.387917,0.818182,9,5
0,791,11,0,80.04,0.0328698,0.101188,0.423077,1,6
0,848,7,5,82.4,0.00235849,0.0971698,3.5,7,1
0,572,0,5,65,0.00174825,0.113636,0,0,4
0,494,9,4,76.27,0.0546559,0.154393,0.333333,5,2
0,1659,2,4,33.6,0.0174804,0.0202532,0.0689655,4,2
1,936,3,4,90.73,0.0277778,0.0969338,0.115385,1,1
0,639,10,4,51.86,0.029734,0.0811581,0.526316,10,1
0,1320,1,0,68.76,0.00909091,0.0520909,0.0833333,4,1
0,1026,2,2,81.94,0.0126706,0.0798635,0.153846,8,2
0,470,2,1,42.14,0.0468085,0.0896596,0.0909091,2,2
0,801,10,4,53.24,0.00873908,0.0664669,1.42857,0,2
0,1777,10,2,92.16,0.00562746,0.0518627,1,8,3
0,220,11,1,2.28,0.118182,0.0103636,0.423077,2,2
0,403,8,5,3.32,0.0272953,0.00823821,0.727273,8,3
0,1667,1,3,2.85,0.00539892,0.00170966,0.111111,6,5
0,1194,7,2,59.62,0.0125628,0.049933,0.466667,5,1
1,1765,6,0,32.08,0.0147309,0.0181756,0.230769,0,1
1,802,3,4,50.46,0.0349127,0.0629177,0.107143,6,1
0,1601,2,4,58.57,0.00249844,0.0365834,0.5,6,6
0,709,9,0,74.9,0.0282087,0.105642,0.45,1,2
0,1259,4,2,91.06,0.00476569,0.0723272,0.666667,10,1
0,1459,10,0,3.48,0.000685401,0.0023852,10,0,1
0,503,8,2,97.33,0.00795229,0.193499,2,9,3
0,1444,7,2,14.05,0.017313,0.00972992,0.28,8,5
0,355,3,2,17.68,0.0225352,0.0498028,0.375,1,5
0,731,7,3,14.15,0.0246238,0.019357,0.388889,9,4
0,1127,6,3,68.21,0.00443656,0.0605235,1.2,2,5
0,760,1,5,54.89,0.0184211,0.0722237,0.0714286,1,5
0,491,1,5,38.72,0.0570265,0.0788595,0.0357143,2,6
0,955,8,2,19.55,0.0146597,0.0204712,0.571429,5,4
0,1746,8,3,25.35,0.013173,0.0145189,0.347826,3,6
0,1524,7,1,65.12,0.019685,0.0427297,0.233333,0,3
0,53,10,1,8.17,0.207547,0.154151,0.909091,2,4
0,81,0,4,12.65,0.185185,0.156173,0,4,3
0,241,7,3,80.51,0.06639,0.334066,0.4375,10,4
0,513,3,1,16.82,0.0467836,0.0327875,0.125,8,6
0,1575,10,2,94.56,0.00761905,0.0600381,0.833333,1,5
0,1299,11,3,92.52,0.0177059,0.071224,0.478261,10,5
0,1418,4,0,28.19,0.00846262,0.0198801,0.333333,5,1
0,78,9,2,86.13,0.294872,1.10423,0.391304,7,1
0,1737,9,3,95.17,0.000575705,0.0547899,9,4,2
0,1546,1,3,23.23,0.00452781,0.0150259,0.142857,3,6
0,1655,1,0,92.75,0.0138973,0.0560423,0.0434783,6,2
0,912,10,1,6.75,0.00328947,0.00740132,3.33333,2,1
0,175,4,3,33.84,0.04,0.193371,0.571429,1,4
0,686,10,5,78.17,0.0102041,0.11395,1.42857,3,3
0,174,6,2,4.37,0.103448,0.0251149,0.333333,5,1
0,737,11,4,48.61,0.0298507,0.0659566,0.5,3,2
0,83,11,1,32.7,0.325301,0.393976,0.407407,9,2
0,1104,11,4,5.75,0.00905797,0.00520833,1.1,5,3
0,53,0,0,27.97,0.283019,0.527736,0,0,2
0,183,3,1,80.31,0.0546448,0.438852,0.3,0,1
0,101,6,5,5.43,0.227723,0.0537624,0.26087,10,5
0,1055,9,0,10.52,0.000947867,0.00997156,9,9,4
0,1292,0,5,24.36,0.00464396,0.0188545,0,3,1
0,236,6,3,78.99,0.0423729,0.334703,0.6,4,3
0,146,11,1,51.57,0.0821918,0.353219,0.916667,2,5
0,1523,10,5,77.45,0.013132,0.0508536,0.5,7,3
0,497,10,5,44.58,0.0442656,0.0896982,0.454545,5,6
0,212,9,1,64.87,0.0707547,0.305991,0.6,3,4
0,600,5,5,82.18,0.015,0.136967,0.555556,10,6
0,1386,4,5,82.96,0.0137085,0.0598557,0.210526,1,3
0,1298,0,2,87.93,0.0146379,0.0677427,0,9,1
0,770,7,0,68.76,0.0376623,0.0892987,0.241379,8,6
0,57,6,3,94.77,0.473684,1.66263,0.222222,4,3
0,1367,0,0,13.63,0.012436,0.00997074,0,10,2
0,1277,0,4,7.6,0.0117463,0.00595145,0,0,6
0,646,7,4,37.31,0.0402477,0.0577554,0.269231,7,4
0,1107,4,5,15.42,0.0252936,0.0139295,0.142857,9,5
0,1519,9,1,79.7,0.0111916,0.0524687,0.529412,10,6
0,982,11,2,1.37,0.0173116,0.00139511,0.647059,9,3
0,1823,8,4,37.32,0.0126166,0.0204717,0.347826,8,5
0,1828,1,2,98.81,0.00984683,0.0540536,0.0555556,0,4
0,259,8,2,48.91,0.0733591,0.188842,0.421053,0,2
1,1037,2,1,88.04,0.0279653,0.0848987,0.0689655,1,1
0,665,7,3,4.33,0.00451128,0.00651128,2.33333,5,5
0,707,1,3,47.27,0.00990099,0.06686,0.142857,9,5
0,689,5,2,24.77,0.0217707,0.0359507,0.333333,3,4
0,1719,5,4,64.44,0.00814427,0.0374869,0.357143,10,3
0,1546,1,2,28.92,0.0194049,0.0187063,0.0333333,3,3
0,506,1,2,24.58,0.0355731,0.0485771,0.0555556,8,6
0,605,10,0,79.17,0.0264463,0.13086,0.625,3,1
0,1685,11,3,77.38,0.0118694,0.0459228,0.55,0,1
0,373,1,0,71.82,0.00536193,0.192547,0.5,10,2
0,7,3,0,36.14,0.428571,5.16286,1,5,5
0,1188,5,2,65.63,0.0244108,0.0552441,0.172414,4,5
0,882,3,1,38.73,0.0192744,0.0439116,0.176471,1,6
0,503,3,0,7.08,0.0178926,0.0140755,0.333333,10,4
0,41,2,5,4.23,0.292683,0.103171,0.166667,0,4
0,1201,7,2,65.05,0.00666112,0.0541632,0.875,4,1
0,771,11,4,67.47,0.00518807,0.0875097,2.75,3,3
0,1361,6,1,21.31,0.00808229,0.0156576,0.545455,0,4
0,1637,2,5,49.02,0.0177153,0.029945,0.0689655,5,6
0,1193,10,5,98.67,0.00754401,0.0827075,1.11111,10,4
0,319,6,1,99.63,0.0752351,0.31232,0.25,7,2
0,559,2,5,52.81,0.0232558,0.0944723,0.153846,1,3
0,462,1,4,94.91,0.012987,0.205433,0.166667,1,2
0,1387,9,4,58.57,0.0100937,0.0422278,0.642857,1,2
1,228,2,3,45.65,0.131579,0.200219,0.0666667,5,1
0,1420,9,1,6.55,0.00633803,0.00461268,1,7,3
0,68,10,0,57.44,0.338235,0.844706,0.434783,1,6
0,938,6,2,75.08,0.0138593,0.0800426,0.461538,9,5
0,713,11,1,94.93,0.0168303,0.133142,0.916667,8,5
0,586,4,5,93.6,0.0204778,0.159727,0.333333,0,5
0,870,9,5,5.36,0.0310345,0.00616092,0.333333,6,4
0,795,11,5,59.71,0.00125786,0.0751069,11,6,6
0,1412,8,4,68.15,0.0205382,0.0482649,0.275862,10,5
0,1063,6,1,59.86,0.0112888,0.0563123,0.5,1,6
0,329,2,4,92.8,0.0790274,0.282067,0.0769231,9,2
0,1190,5,4,82.83,0.0134454,0.069605,0.3125,1,1
0,1571,10,2,30.24,0.0159134,0.0192489,0.4,5,6
0,1586,4,2,74.32,0.00945776,0.04686,0.266667,10,1
0,784,1,5,87.12,0.0242347,0.111122,0.0526316,5,1
0,1238,0,5,76.11,0.0137318,0.0614782,0,7,2
0,1667,8,5,39.7,0.0089982,0.0238152,0.533333,3,5
0,951,6,1,8.28,0.00946372,0.00870662,0.666667,8,6
0,705,0,0,57.37,0.0425532,0.0813759,0,3,2
0,600,3,0,30.77,0.0333333,0.0512833,0.15,10,1
0,385,2,0,70.97,0.012987,0.184338,0.4,5,4
0,1204,6,3,3.6,0.0124585,0.00299003,0.4,6,5
0,237,9,1,62.2,0.0421941,0.262447,0.9,8,2
0,256,1,2,69.29,0.117188,0.270664,0.0333333,4,4
0,941,0,0,78.56,0.00743889,0.0834857,0,1,2
0,80,6,1,41.66,0.0125,0.52075,6,9,6
0,1206,6,2,14.43,0.0190713,0.0119652,0.26087,4,6
0,175,4,4,57.03,0.0628571,0.325886,0.363636,5,6
0,472,8,0,99.37,0.0169492,0.21053,1,7,4
0,281,5,0,40.41,0.0177936,0.143808,1,8,6
0,549,8,0,81.24,0.0437158,0.147978,0.333333,2,5
0,760,9,3,67.49,0.0157895,0.0888026,0.75,10,2
0,278,5,0,55.04,0.00719424,0.197986,2.5,6,4
0,3,1,3,47.22,0.333333,15.74,1,1,1
0,1501,0,1,85.36,0.00732845,0.0568688,0,0,2
0,592,2,1,48.91,0.0506757,0.0826182,0.0666667,10,4
1,1300,3,4,42.5,0.0230769,0.0326923,0.1,7,1
0,1389,8,1,98.53,0.0194384,0.0709359,0.296296,5,6
0,318,10,3,59.59,0.0597484,0.18739,0.526316,7,4
0,180,3,4,45.53,0.0555556,0.252944,0.3,7,2
0,858,9,5,65.86,0.018648,0.0767599,0.5625,3,5
0,913,5,5,59.84,0.0120482,0.0655422,0.454545,10,2
0,932,8,2,99.01,0.00751073,0.106234,1.14286,5,2
0,671,9,3,2.99,0.00745156,0.00445604,1.8,0,5
0,1276,6,5,13.03,0.0172414,0.0102116,0.272727,0,2
0,53,2,3,7.64,0.0566038,0.144151,0.666667,1,5
0,567,10,0,4.47,0.0511464,0.0078836,0.344828,10,5
0,354,7,1,37.18,0.0310734,0.105028,0.636364,4,1
0,915,9,5,28.29,0.00327869,0.030918,3,9,2
0,1081,5,5,16.72,0.000925069,0.0154672,5,9,2
0,615,7,1,13.68,0.0406504,0.0222439,0.28,10,5
0,1606,3,1,7.22,0.0161893,0.00449564,0.115385,7,3
0,653,8,2,31.82,0.0336907,0.0487289,0.363636,4,2
0,82,3,2,97.45,0.231707,1.18841,0.157895,7,3
0,663,3,5,49.04,0.0165913,0.0739668,0.272727,8,4
0,908,7,0,45.2,0.0253304,0.0497797,0.304348,7,5
0,1128,5,0,3.21,0.0265957,0.00284574,0.166667,2,3
0,1669,0,5,52.84,0.0101857,0.0316597,0,5,5
0,1668,1,2,21.59,0.00239808,0.0129436,0.25,9,1
0,1281,2,0,88.24,0.010929,0.0688837,0.142857,3,2
0,1048,4,2,93.55,0.0171756,0.0892653,0.222222,6,3
0,997,10,1,25.44,0.00100301,0.0255165,10,8,5
0,1778,1,0,55.49,0.0163105,0.0312092,0.0344828,8,5
0,622,8,1,43.09,0.0321543,0.0692765,0.4,2,4
0,791,1,2,39.11,0.0214918,0.0494437,0.0588235,10,1
0,1481,1,5,2.58,0.0033761,0.00174207,0.2,0,1
0,241,5,0,84.68,0.103734,0.351369,0.2,1,1
0,1155,8,3,89.28,0.0112554,0.0772987,0.615385,2,5
0,1381,3,2,65.46,0.00434468,0.0474004,0.5,9,1
0,881,4,1,62.39,0.0113507,0.0708173,0.4,3,3
0,1765,2,1,81.92,0.00963173,0.0464136,0.117647,4,6
0,745,11,1,74.56,0.0174497,0.100081,0.846154,2,4
0,204,9,1,88.75,0.0245098,0.435049,1.8,6,4
0,855,8,0,24.68,0.00233918,0.0288655,4,4,3
0,1029,11,4,14.1,0.0174927,0.0137026,0.611111,8,1
0,284,10,3,91.06,0.0246479,0.320634,1.42857,10,3
0,843,2,3,83.22,0.0332147,0.0987189,0.0714286,7,2
0,1250,6,3,0.66,0.0192,0.000528,0.25,4,6
0,1698,9,5,64.13,0.00176678,0.037768,3,10,1
0,1650,4,4,57.52,0.00484848,0.0348606,0.5,9,6
0,180,2,3,5.52,0.155556,0.0306667,0.0714286,2,2
0,1309,8,1,4.89,0.0175707,0.00373568,0.347826,10,4
0,1574,2,0,49.44,0.00190597,0.0314104,0.666667,9,1
0,1488,5,2,3.4,0.00268817,0.00228495,1.25,9,2
0,834,1,1,74.1,0.0143885,0.0888489,0.0833333,10,1
0,97,4,3,26.02,0.278351,0.268247,0.148148,0,3
0,769,11,2,56.07,0.00520156,0.0729129,2.75,0,6
0,1480,0,2,47.28,0.00405405,0.0319459,0,1,3
0,1028,2,3,56.99,0.0175097,0.0554377,0.111111,6,1
0,1455,4,5,79.43,0.0185567,0.0545911,0.148148,2,4
0,1327,1,0,55.4,0.00527506,0.0417483,0.142857,9,3
0,524,10,2,51.44,0.0209924,0.0981679,0.909091,9,5
0,141,6,2,49.93,0.177305,0.354113,0.24,6,3
0,1738,5,2,62.57,0.00115075,0.0360012,2.5,3,1
0,430,11,1,36.93,0.0674419,0.0858837,0.37931,10,4
1,929,11,5,48.29,0.0322928,0.0519806,0.366667,6,1
1,836,10,0,44.37,0.0299043,0.0530742,0.4,4,1
0,907,10,0,79.72,0.0121279,0.0878942,0.909091,1,5
0,802,10,1,99.68,0.0074813,0.124289,1.66667,3,5
0,307,1,1,3.83,0.0260586,0.0124756,0.125,8,3
0,320,1,3,22.92,0.04375,0.071625,0.0714286,2,2
0,1472,2,0,90.83,0.00203804,0.0617052,0.666667,1,3
0,1038,0,2,78.54,0.0231214,0.0756647,0,10,3
0,109,8,3,76.11,0.0366972,0.698257,2,7,5
0,1511,11,2,10.79,0.00132363,0.00714097,5.5,8,6
0,1646,6,4,47.49,0.00972053,0.0288518,0.375,10,2
0,178,9,3,30.92,0.0168539,0.173708,3,1,5
0,738,6,3,31.33,0.00542005,0.0424526,1.5,1,4
1,1702,0,4,30.36,0.0158637,0.0178378,0,3,1
0,229,1,0,14.36,0.0611354,0.0627074,0.0714286,3,3
1,1063,8,1,26.02,0.0225776,0.0244779,0.333333,4,1
0,863,4,3,40.83,0.0266512,0.0473117,0.173913,8,5
0,517,10,4,65.07,0.0580271,0.125861,0.333333,2,5
0,680,9,3,5.31,0.0205882,0.00780882,0.642857,2,6
0,92,10,5,21.77,0.0434783,0.23663,2.5,3,5
0,904,5,3,24.14,0.0176991,0.0267035,0.3125,0,5
0,1769,8,3,92.59,0.00904466,0.0523403,0.5,6,6
0,464,4,4,91.29,0.0474138,0.196746,0.181818,7,6
0,834,0,3,56.33,0.0251799,0.067542,0,0,5
1,320,4,2,49.7,0.09375,0.155312,0.133333,8,1
0,1393,7,5,92.53,0.0122039,0.066425,0.411765,5,6
0,1665,11,3,23.9,0.0036036,0.0143544,1.83333,4,2
0,1308,2,0,22.59,0.0107034,0.0172706,0.142857,10,1
0,639,9,5,75.11,0.028169,0.117543,0.5,5,6
0,1786,4,5,40.79,0.00783875,0.0228387,0.285714,6,6
0,1490,4,4,38.87,0.00872483,0.0260872,0.307692,2,2
0,1271,9,2,71.4,0.018096,0.0561762,0.391304,1,5
1,1719,1,3,69.17,0.0157068,0.0402385,0.037037,1,1
0,1635,11,2,19.31,0.00244648,0.0118104,2.75,8,1
0,1003,3,3,53.6,0.0169492,0.0534397,0.176471,3,6
0,1457,10,2,2.56,0.0102951,0.00175704,0.666667,6,5
0,1164,0,1,31.05,0.00773196,0.0266753,0,2,6
0,1714,6,0,36.8,0.0105018,0.0214702,0.333333,3,2
0,1568,9,4,27.59,0.0121173,0.0175957,0.473684,0,2
0,499,10,1,70.17,0.0300601,0.140621,0.666667,3,6
1,193,8,4,15.25,0.145078,0.0790155,0.285714,10,1
0,122,7,1,45.76,0.0491803,0.375082,1.16667,0,2
0,44,4,5,95.25,0.568182,2.16477,0.16,2,1
0,361,9,3,37.88,0.0498615,0.104931,0.5,2,5
0,577,9,2,59.62,0.0155979,0.103328,1,7,6
0,529,10,4,55.64,0.026465,0.10518,0.714286,8,1
0,173,2,4,26.51,0.0404624,0.153237,0.285714,1,2
0,906,4,4,36.29,0.00441501,0.0400552,1,3,3
0,1143,5,1,11.74,0.00437445,0.0102712,1,10,4
0,1817,10,4,29.23,0.00880572,0.016087,0.625,1,3
0,1444,10,1,41.57,0.0138504,0.0287881,0.5,2,1
0,1784,7,2,77.08,0.00560538,0.0432063,0.7,7,2
0,594,6,2,25.1,0.030303,0.0422559,0.333333,2,5
0,1377,4,5,6.35,0.0152505,0.00461147,0.190476,6,3
0,1503,0,4,61.81,0.0113107,0.0411244,0,5,2
0,1498,11,5,61.94,0.0106809,0.0413485,0.6875,10,5
0,1236,10,4,14.71,0.013754,0.0119013,0.588235,0,4
0,853,4,5,10.8,0.0128957,0.0126612,0.363636,1,1
0,1082,10,1,60.85,0.00831793,0.0562384,1.11111,0,5
0,1052,1,5,51.61,0.0152091,0.0490589,0.0625,9,4
0,1824,10,5,58.9,0.00274123,0.0322917,2,8,2
0,474,8,3,90.26,0.0421941,0.190422,0.4,6,1
0,27,8,0,19.75,0.037037,0.731481,8,2,5
0,529,11,3,18.69,0.0340265,0.0353308,0.611111,2,1
0,1228,9,1,14.77,0.0154723,0.0120277,0.473684,1,3
0,28,4,1,48.06,0.607143,1.71643,0.235294,0,6
1,1822,11,0,41.32,0.0153677,0.0226784,0.392857,10,2
0,990,2,5,98.71,0.00707071,0.0997071,0.285714,0,5
0,396,10,5,64.11,0.0505051,0.161894,0.5,3,5
0,94,0,1,5.04,0.276596,0.053617,0,7,4
0,103,8,5,40.19,0.145631,0.390194,0.533333,9,2
0,1656,9,5,97.83,0.00724638,0.0590761,0.75,3,1
0,848,3,1,57.61,0.00353774,0.0679363,1,8,6
0,1327,6,4,71.92,0.014318,0.0541974,0.315789,6,1
0,1126,6,5,5.44,0.0195382,0.00483126,0.272727,8,5
0,1707,3,0,9.51,0.0140598,0.00557118,0.125,0,1
0,328,10,1,61.25,0.070122,0.186738,0.434783,6,4
0,508,7,1,47.81,0.0295276,0.0941142,0.466667,10,3
0,1496,1,0,49.33,0.00467914,0.0329746,0.142857,10,1
1,942,1,5,24.73,0.0318471,0.0262527,0.0333333,3,1
0,1655,4,3,44.32,0.0138973,0.0267795,0.173913,2,6
0,813,0,2,93.7,0.0356704,0.115252,0,2,6
0,399,6,5,44.6,0.0426065,0.111779,0.352941,9,2
0,1816,4,3,61.33,0.0027533,0.033772,0.8,0,1
0,957,7,3,82.37,0.00835946,0.0860711,0.875,9,5
0,132,9,2,64.31,0.143939,0.487197,0.473684,2,6
0,537,5,5,40.21,0.0223464,0.074879,0.416667,8,6
0,124,5,4,2.84,0.120968,0.0229032,0.333333,9,1
0,91,9,0,53.14,0.21978,0.583956,0.45,1,6
1,1645,9,0,23.66,0.0164134,0.014383,0.333333,2,1
0,1764,9,0,83.59,0.00566893,0.0473866,0.9,9,5
0,504,10,1,1.88,0.0376984,0.00373016,0.526316,8,5
0,756,7,2,98.02,0.0185185,0.129656,0.5,4,3
0,1591,0,5,41.21,0.0106851,0.0259019,0,4,2
0,444,2,1,16.93,0.0292793,0.0381306,0.153846,5,5
0,1500,10,4,35.58,0.0166667,0.02372,0.4,4,6
0,206,1,2,34.28,0.0485437,0.166408,0.1,5,5
0,329,5,2,84.49,0.0364742,0.256809,0.416667,6,6
0,312,1,0,82.43,0.0544872,0.264199,0.0588235,0,5
0,1109,0,0,23.88,0.00450857,0.0215329,0,10,3
0,715,10,2,1.74,0.0167832,0.00243357,0.833333,1,1
0,277,2,1,98.47,0.0361011,0.355487,0.2,5,3
0,1656,8,1,84.46,0.00664251,0.0510024,0.727273,5,1
0,852,2,1,53.64,0.0140845,0.0629577,0.166667,9,5
1,744,6,2,1.03,0.0322581,0.00138441,0.25,9,1
0,40,10,5,58.52,0.625,1.463,0.4,5,3
0,1695,6,2,50.5,0.0153392,0.0297935,0.230769,4,6
0,801,11,4,40.03,0.0124844,0.049975,1.1,4,4
0,572,9,3,38.67,0.0402098,0.0676049,0.391304,8,5
1,1743,8,0,71.06,0.0109007,0.0407688,0.421053,10,1
0,1127,10,2,20.33,0.00532387,0.018039,1.66667,0,5
0,555,3,4,51.35,0.0036036,0.0925225,1.5,0,5
0,351,7,3,22.61,0.037037,0.064416,0.538462,1,6
0,745,3,1,76.46,0.0255034,0.102631,0.157895,9,2
0,35,11,1,6.65,0.0857143,0.19,3.66667,6,3
0,358,6,0,11.5,0.0223464,0.0321229,0.75,7,2
0,410,2,1,14.02,0.00243902,0.0341951,2,6,2
0,302,10,1,19.29,0.0695364,0.0638742,0.47619,3,1
1,863,10,5,73.59,0.0347625,0.0852723,0.333333,10,2
1,1399,0,0,53.82,0.0200143,0.0384703,0,6,1
0,732,9,3,18,0.0273224,0.0245902,0.45,5,6
0,1120,9,0,86.12,0.0151786,0.0768929,0.529412,7,3
0,1726,5,2,19.98,0.00347625,0.0115759,0.833333,8,4
0,367,1,0,96.72,0.0217984,0.263542,0.125,0,6
0,615,10,4,72.8,0.00162602,0.118374,10,7,2
0,1299,0,3,79.33,0.0223249,0.0610701,0,4,2
0,601,7,4,95.58,0.00499168,0.159035,2.33333,1,6
0,115,3,5,36.11,0.13913,0.314,0.1875,9,2
0,782,7,4,43.64,0.0140665,0.0558056,0.636364,8,6
0,95,8,4,64.13,0.273684,0.675053,0.307692,1,3
0,1356,5,2,39.74,0.0110619,0.0293068,0.333333,10,1
0,840,6,1,72.26,0.0166667,0.0860238,0.428571,0,6
0,1645,5,4,92.16,0.00668693,0.0560243,0.454545,5,2
0,1451,0,1,53.42,0.0124052,0.036816,0,3,2
0,1738,2,5,42.84,0.00345224,0.024649,0.333333,7,6
0,1068,7,5,57.27,0.0252809,0.0536236,0.259259,6,2
0,966,1,0,29.59,0.0196687,0.0306315,0.0526316,4,4
0,172,8,2,15.15,0.0639535,0.0880814,0.727273,9,2
0,497,11,1,42.02,0.0140845,0.0845473,1.57143,8,2
1,1263,1,5,96.88,0.0229612,0.0767063,0.0344828,8,2
0,1356,8,2,45.28,0.00811209,0.0333923,0.727273,2,5
0,563,8,0,60.39,0.0106572,0.107265,1.33333,7,3
0,755,0,1,54.82,0.0357616,0.0726093,0,4,4
0,1766,2,4,97.14,0.0011325,0.0550057,1,5,3
0,1732,9,5,90.56,0.00635104,0.0522864,0.818182,1,2
1,491,10,1,71.12,0.0570265,0.144847,0.357143,4,1
0,1528,6,3,65.36,0.013089,0.0427749,0.3,7,4
0,1616,5,5,21.08,0.0111386,0.0130446,0.277778,8,3
0,7,2,5,15.81,3.57143,2.25857,0.08,5,3
0,189,1,2,50.57,0.121693,0.267566,0.0434783,2,5
0,1195,4,5,98.14,0.0142259,0.0821255,0.235294,8,2
0,1352,10,0,54.04,0.000739645,0.0399704,10,6,1
0,843,6,1,97.59,0.0284698,0.115765,0.25,6,2
0,1821,9,1,53.74,0.00768808,0.0295113,0.642857,2,3
0,319,4,1,90.42,0.0219436,0.283448,0.571429,2,4
0,1419,7,4,90.53,0.0112755,0.0637984,0.4375,2,3
0,1401,10,5,87.45,0.0149893,0.0624197,0.47619,9,2
0,586,3,4,42.18,0.0119454,0.0719795,0.428571,6,4
0,885,8,0,40.4,0.0112994,0.0456497,0.8,7,5
0,7,11,0,27.08,1.28571,3.86857,1.22222,5,4
0,574,5,1,77.13,0.0418118,0.134373,0.208333,8,6
0,1038,3,2,73,0.00963391,0.0703276,0.3,5,6
0,1222,9,5,66.38,0.0163666,0.0543208,0.45,9,5
0,1064,8,1,14.77,0.0112782,0.0138816,0.666667,8,1
0,1767,0,5,55.8,0.0113186,0.0315789,0,8,2
0,397,8,3,74.32,0.0176322,0.187204,1.14286,1,3
0,338,7,0,90.06,0.0384615,0.26645,0.538462,6,5
0,791,5,2,3.32,0.022756,0.00419722,0.277778,5,4
0,1583,11,2,54.4,0.00315856,0.0343651,2.2,5,6
0,953,11,3,88.85,0.00314795,0.0932319,3.66667,0,5
0,463,1,0,78.39,0.0561555,0.169309,0.0384615,5,6
0,781,9,3,7.79,0.0268886,0.00997439,0.428571,4,6
1,1626,8,2,66.05,0.0159902,0.0406212,0.307692,10,1
0,1298,6,4,81.42,0.0192604,0.0627273,0.24,6,5
0,1280,1,2,78.55,0.0195312,0.0613672,0.04,10,6
0,125,10,3,20.8,0.008,0.1664,10,4,3
0,593,1,0,84.47,0.00674536,0.142445,0.25,5,3
0,1131,10,2,84.41,0.0167993,0.0746331,0.526316,8,4
0,285,7,5,53.85,0.0701754,0.188947,0.35,0,3
0,444,3,0,46.63,0.0540541,0.105023,0.125,10,5
0,458,3,4,76.75,0.0436681,0.167576,0.15,10,6
0,597,6,4,87.11,0.00502513,0.145913,2,6,5
0,984,1,0,22.29,0.0101626,0.0226524,0.1,3,2
0,111,11,1,10.94,0.225225,0.0985586,0.44,7,3
0,1490,10,3,77.31,0.00536913,0.0518859,1.25,10,2
